index,file,rule_id
140,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-vpc-no-public-ingress-sgr
141,../data/prompts_new_format/prompt5/versuch5/prompt_5_final_1.json,aws-vpc-no-public-ingress-sgr
142,../data/prompts_new_format/prompt5/versuch4/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
143,../data/prompts_new_format/prompt5/versuch4/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
144,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-ec2-enable-at-rest-encryption
145,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-ec2-enforce-http-token-imds
146,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
147,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
148,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-vpc-add-description-to-security-group-rule
149,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-vpc-no-public-egress-sgr
150,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-vpc-no-public-ingress-sgr
151,../data/prompts_new_format/prompt5/versuch3/prompt_5_final_1.json,aws-vpc-no-public-ingress-sgr
152,../data/prompts_new_format/prompt6/versuch8/prompt_6_final_1.json,aws-ec2-enable-at-rest-encryption
153,../data/prompts_new_format/prompt6/versuch8/prompt_6_final_1.json,aws-ec2-enforce-http-token-imds
154,../data/prompts_new_format/prompt6/versuch6/prompt_6_final_2.json,aws-ec2-enable-at-rest-encryption
155,../data/prompts_new_format/prompt6/versuch6/prompt_6_final_2.json,aws-ec2-enforce-http-token-imds
156,../data/prompts_new_format/prompt6/versuch1/prompt_6_final_1.json,aws-ec2-enable-at-rest-encryption
157,../data/prompts_new_format/prompt6/versuch1/prompt_6_final_1.json,aws-ec2-enforce-http-token-imds
158,../data/prompts_new_format/prompt6/versuch7/prompt_6_final_3.json,aws-ec2-enable-at-rest-encryption
159,../data/prompts_new_format/prompt6/versuch7/prompt_6_final_3.json,aws-ec2-enforce-http-token-imds
160,../data/prompts_new_format/prompt6/versuch9/prompt_6_final_2.json,aws-ec2-enable-at-rest-encryption
161,../data/prompts_new_format/prompt6/versuch9/prompt_6_final_2.json,aws-ec2-enforce-http-token-imds
162,../data/prompts_new_format/prompt6/versuch10/prompt_6_final_1.json,aws-ec2-enable-at-rest-encryption
163,../data/prompts_new_format/prompt6/versuch10/prompt_6_final_1.json,aws-ec2-enforce-http-token-imds
164,../data/prompts_new_format/prompt6/versuch2/prompt_6_final_2.json,aws-ec2-enable-at-rest-encryption
165,../data/prompts_new_format/prompt6/versuch2/prompt_6_final_2.json,aws-ec2-enforce-http-token-imds
166,../data/prompts_new_format/prompt6/versuch5/prompt_6_final_2.json,aws-ec2-enable-at-rest-encryption
167,../data/prompts_new_format/prompt6/versuch5/prompt_6_final_2.json,aws-ec2-enforce-http-token-imds
168,../data/prompts_new_format/prompt6/versuch4/prompt_6_final_3.json,aws-ec2-enable-at-rest-encryption
169,../data/prompts_new_format/prompt6/versuch4/prompt_6_final_3.json,aws-ec2-enforce-http-token-imds
170,../data/prompts_new_format/prompt6/versuch3/prompt_6_final_2.json,aws-ec2-enable-at-rest-encryption
171,../data/prompts_new_format/prompt6/versuch3/prompt_6_final_2.json,aws-ec2-enforce-http-token-imds
172,../data/prompts_new_format/prompt1/versuch8/prompt_1_final_1.json,aws-ec2-enable-at-rest-encryption
173,../data/prompts_new_format/prompt1/versuch8/prompt_1_final_1.json,aws-ec2-enforce-http-token-imds
174,../data/prompts_new_format/prompt1/versuch6/prompt_1_final_1.json,aws-ec2-enable-at-rest-encryption
175,../data/prompts_new_format/prompt1/versuch6/prompt_1_final_1.json,aws-ec2-enforce-http-token-imds
176,../data/prompts_new_format/prompt1/versuch1/prompt_1_final_2.json,aws-ec2-enable-at-rest-encryption
177,../data/prompts_new_format/prompt1/versuch1/prompt_1_final_2.json,aws-ec2-enforce-http-token-imds
178,../data/prompts_new_format/prompt1/versuch7/prompt_1_try_4.json,aws-ec2-enable-at-rest-encryption
179,../data/prompts_new_format/prompt1/versuch7/prompt_1_try_4.json,aws-ec2-enforce-http-token-imds
180,../data/prompts_new_format/prompt1/versuch9/prompt_1_final_1.json,aws-ec2-enable-at-rest-encryption
181,../data/prompts_new_format/prompt1/versuch9/prompt_1_final_1.json,aws-ec2-enforce-http-token-imds
182,../data/prompts_new_format/prompt1/versuch10/prompt_1_final_1.json,aws-ec2-enable-at-rest-encryption
183,../data/prompts_new_format/prompt1/versuch10/prompt_1_final_1.json,aws-ec2-enforce-http-token-imds
184,../data/prompts_new_format/prompt1/versuch2/prompt_1_final_3.json,aws-ec2-enable-at-rest-encryption
185,../data/prompts_new_format/prompt1/versuch2/prompt_1_final_3.json,aws-ec2-enforce-http-token-imds
186,../data/prompts_new_format/prompt1/versuch5/prompt_1_final_4.json,aws-ec2-enable-at-rest-encryption
187,../data/prompts_new_format/prompt1/versuch5/prompt_1_final_4.json,aws-ec2-enforce-http-token-imds
188,../data/prompts_new_format/prompt1/versuch4/prompt_1_try_4.json,aws-ec2-enable-at-rest-encryption
189,../data/prompts_new_format/prompt1/versuch4/prompt_1_try_4.json,aws-ec2-enforce-http-token-imds
190,../data/prompts_new_format/prompt1/versuch3/prompt_1_try_4.json,aws-ec2-enable-at-rest-encryption
191,../data/prompts_new_format/prompt1/versuch3/prompt_1_try_4.json,aws-ec2-enforce-http-token-imds
192,../data/prompts_not_used/prompt_2_versuch_1/prompt_2_final_3.json,aws-ec2-require-vpc-flow-logs-for-all-vpcs
193,../data/prompts_not_used/prompt_6_versuch_4/prompt_6_try_4.json,aws-ec2-enable-at-rest-encryption
194,../data/prompts_not_used/prompt_6_versuch_4/prompt_6_try_4.json,aws-ec2-enforce-http-token-imds
195,../data/prompts_not_used/prompt_6_versuch_3/prompt_6_try_4.json,aws-ec2-enable-at-rest-encryption
